business_name,inspection_score,Year,NumberofLocations,Weekend
CARRS #1813 - SALAD BAR,98,2003,52,False
BEAN'S CAFE INC,86,2007,49,False
SICILY'S PIZZA,91,2006,323,False
CARRS #2628 - DELI,90,2007,48,False
FRED MEYER - BAKERY,95,2005,88,False
DAMI,82,2007,103,False
SUITE 100 RESTAURANT,99,2009,52,False
DOWNTOWN CHEVRON - SNACK BAR,99,2004,33,False
GRUENING MIDDLE SCHOOL,100,2008,40,False
DIMOND HIGH SCHOOL,100,2015,34,False
COHO CUP #4,99,2016,32,False
EAGLE RIVER HIGH SCHOOL,96,2008,32,False
ST. CHRISTOPHERS CHURCH PANTRY,100,2004,14,False
BPX EXPLORATION CAFE,100,2003,43,False
PIZZA PLAZA,85,2008,90,False
SUBWAY OF ALASKA #14372,88,2008,62,False
DOWNTOWN CHEVRON - SNACK BAR,90,2009,33,False
FAIRFIELD INN & SUITES,88,2005,28,False
O'MALLEY ON THE GREEN  BAR,100,2002,21,False
EAGLE RIVER SNACK BAR,94,2006,56,False
TOFU HOUSE RESTAURANT,96,2017,28,False
PROVIDENCE HOSPITAL KITCHEN,100,2003,42,False
FRED MEYER 00656 - DELI,100,2008,52,False
WESTMARK - SOLSTICE CAFE,96,2009,47,False
IMAGINATION STATION,96,2016,19,False
PIZZA OLYMPIA,100,2003,69,False
OUTBACK STEAKHOUSE REST.,81,2015,124,False
BIG MIKES,100,2016,3,False
GOVERNMENT HILL ELEM SCHOOL,100,2009,36,False
ALASKA NATIVE CULTURAL CHARTER SCHOOL,100,2016,11,False
WALGREENS #15362,97,2015,8,False
I.H.O.P.,83,2009,208,False
ESPRESSO ESPRESSIONS CAFE & EATERY,100,2015,110,False
DRAGON RESTAURANT,74,2004,191,False
CENTER CAFE,92,2008,90,False
AJ'S RIB-A-GO-GO,99,2015,28,False
RAVENWOOD ELEMENTARY CAFETERIA,100,2005,37,False
ORIENTAL EXPRESS,96,2016,9,False
CABELA'S,99,2017,16,False
SUBWAY OF ALASKA #4802,100,2007,37,False
HOLIDAY STATIONSTORE #632 SNACK,92,2017,34,False
FLO'S PANCAKE HOUSE,82,2015,29,False
CLUB PARIS,91,2004,50,False
H2OASIS ALASKA TUB,100,2004,58,False
TOP BOP MIDTOWN,96,2016,10,False
CABO COFFEE ABBOTT,91,2017,11,False
JOY CHILD DEVELOPMENT CENTER,100,2016,38,False
CACHE STORE 2 - SNACK,100,2018,8,False
HYATT HOUSE HOTEL ANCHORAGE,100,2017,2,False
ROSETTA'S ITALIAN EATERY,95,2007,55,False
JEWEL LAKE TASTEE FREEZ,95,2003,65,False
PEANUT FARM - RESTAURANT,90,2008,92,False
VIP DBA YOUNG BIN RESTAURANT,84,2018,115,False
MIRROR LAKE MIDDLE SCHOOL,100,2009,47,False
TACO BELL #18131,100,2017,45,False
OCEANVIEW ELEMENTARY SCHOOL,100,2005,39,False
ANCHORAGE MARKET,93,2008,32,False
TACO KING III,82,2006,47,False
DENALI ELEMENTARY SCHOOL,100,2005,36,False
CROW CREEK MERCANTILE #1839,95,2015,53,False
PERK-UP ESPRESSO,89,2009,70,False
SARA'S SANDWICHES,96,2015,48,False
NORDSTROM - CAFE EXPRESS,90,2009,38,False
AWAIC,97,2009,50,False
DOUBLE MUSKY INN,100,2008,28,False
"ICE CREAM SHOP, THE",100,2016,18,False
FIORI D'ITALIA,96,2004,39,False
CARRS #1809 - GROCERY,95,2005,28,False
JACK SPRAT,91,2017,34,False
PEKING WOK,83,2009,271,False
CAMP FIRE - ROGERS PARK,100,2017,26,False
DAVID GREEN GROUP J.V.,93,2017,7,False
WILLIWAW - ROOF BAR,85,2016,9,False
ORIENTAL GARDEN,82,2016,23,False
LONG BRANCH SALOON,86,2006,91,False
CROW CREEK MERCANTILE #1839,100,2016,53,False
PIZZA MAN #1,97,2007,83,False
ANCHORAGE CHRISTIAN PRESCHOOL,91,2007,48,False
BUTCHER BLOCK,96,2016,16,False
CARRS #1817 - SALAD BAR,95,2006,35,False
SUBWAY OF ALASKA #7526,95,2015,63,False
CACHE STORE 2,93,2016,7,False
BOMBAY DELUXE,94,2009,120,False
H2OASIS INDOOR WATERPARK RESTAURANT,93,2009,95,False
FIRETAP RESTAURANT & ALEHOUSE,100,2015,23,False
DIMOND CENTER HOTEL - BREAKFAST BAR,95,2007,23,False
BEAR MOUNTAIN GRILL,96,2006,81,False
UAA ALASKA AIRLINES CRAFT & CARRY-M,100,2016,7,False
CARRS #1805 - DELI,88,2009,86,False
HOMESTEAD LOUNGE  #2,96,2017,35,False
HOMESTEAD LOUNGE  #2,95,2016,35,False
AMORE PIZZA,100,2004,45,False
CARL'S JR RESTAURANT,95,2007,254,False
JJ'S SPORTS LOUNGE,90,2016,24,False
CARRS #1802 - GROCERY,99,2017,32,False
"ICE CREAM SHOP, THE",100,2008,18,False
WEST HIGH SCHOOL,100,2007,36,False
LITTLE DIPPER INC DBA CARPENTIER'S LOUNGE BAR,91,2007,33,False
POPEYES CHICKEN AND BISCUITS,82,2017,153,False
KENNY'S KITCHEN,98,2015,78,False
AK PACIFIC UNIVERSITY,100,2004,70,False
FRED MEYER 00656 - DELI,90,2006,52,False
MIDTOWN CENTER,100,2017,9,False
CENTRALIZED KITCHEN,93,2008,26,False
CAFE AMSTERDAM,85,2005,49,False
FIREWEED CHEVRON TNI,100,2007,22,False
DAMI,77,2007,103,False
BRIGHT BEGINNINGS EARLY LEARNING,86,2017,134,False
5TH AVENUE DELI,90,2005,70,False
ABBOTT O'RABBIT LITTLE LEAGUE SNK-S,97,2016,17,True
HOLIDAY STATIONSTORE #611 SNACKBAR,100,2003,31,False
ANCHORAGE CHRISTIAN NURSERY &,100,2003,32,False
SPARE ROOM (HAROLD'S),89,2007,30,False
ICHIBAN RESTAURANT,86,2008,125,False
ASIA GARDEN,91,2007,119,False
GALLO'S MEXICAN RESTAURANT,76,2009,274,False
CARRS #1807 - DELI,88,2006,59,False
ANCHORAGE CORRECTIONAL COMPLEX EAST,92,2008,67,False
CARRS #1807 - DELI,87,2003,59,False
A WHOLE LATTE LOVE,100,2018,12,False
PAPA JOHN'S RESTAURANT,96,2017,79,False
EAGLE RIVER ELEMENTARY SCHOOL,100,2016,35,False
TWIN DRAGON,76,2007,127,False
CARRS #1809 - SALAD BAR,97,2002,34,False
SUGAR SHACK ESPRESSO-BAILEY'S,87,2017,13,False
BEAR MOUNTAIN ESPRESSO,83,2008,53,False
SUITE 100 RESTAURANT,93,2015,52,False
NEW SAGAYA MIDTOWN MARKET - DELI,93,2003,87,False
BONIFACE CHEVRON - SNACK BAR,100,2017,26,False
CAPTAIN COOK - FLETCHER'S,92,2003,31,False
BOMBAY DELUXE,83,2018,120,False
HOMESTEAD ELEMENTARY SCHOOL,100,2002,38,False
CLARK MIDDLE SCHOOL,100,2009,40,False
MCDONALD'S,84,2017,646,False
TESORO - OLD SEWARD,91,2016,8,False
ANCHORAGE CORRECTIONAL FACILITY WEST,93,2016,58,False
LITTLE ITALY,98,2007,66,False
SULLIVAN ARENA - S E PORT,100,2016,17,False
PROVIDENCE CRISIS RECOVERY CENTER,100,2016,8,False
CENTRAL MIDDLE SCHOOL,98,2016,42,False
PEANUT FARM - RESTAURANT,99,2003,92,False
HARLEY'S OLD THYME CAFE,97,2017,5,False
PROVIDENCE HOSPITAL - CAFE SOLANGE,97,2015,33,False
CROSSROADS ASSISTED LIVING,92,2017,11,False
COLLEGE GATE ELEMENTARY SCHOOL,100,2001,38,False
ARCTIC VALLEY SKI AREA,99,2004,13,True
FRED MEYER - RETAIL MEAT,96,2016,77,False
COSTCO WHOLESALE # 63 - BAKERY,99,2016,25,False
SUBWAY OF ALASKA #17981,100,2007,41,False
DON JOSE'S MEXICAN RESTAURANT,79,2015,140,False
CHINA LIGHTS ORIENTAL CUISINE LLC,91,2016,178,False
WILLARD BOWMAN ELEMENTARY SCH,100,2007,36,False
MILLENIUM HOTEL - FANCY MOOSE BAR,98,2005,47,False
SPARE ROOM (HAROLD'S),93,2006,30,False
"PERFECT CUP PLUS, THE",95,2017,91,False
MCDONALD'S-WAL-MART,84,2017,23,False
SUBWAY OF ALASKA #4802,95,2007,37,False
FRED MEYER 00656 - RETAIL MEAT,99,2017,22,False
PAPA JOHN'S PIZZA,89,2006,83,False
KINLEY'S RESTAURANT & BAR INC,93,2002,71,False
NEW SAGAYA MIDTOWN MARKET - SALAD,88,2006,41,False
"PERFECT CUP PLUS, THE",81,2009,91,False
DAMI,79,2018,103,False
PANHANDLE BAR,91,2018,32,False
YAMAYA RESTAURANT,88,2009,29,False
HOLIDAY STATION STORE #601 SNACK,83,2016,52,False
L'AROMA BAKERY & DELI - RESTAURANT,95,2015,161,False
KIDS' CORP - MULDOON,100,2008,51,False
HOLIDAY STATIONSTORE #606 SNACKBAR,97,2016,37,False
UAA - CREEKSIDE COMMONS,90,2001,63,False
ANCHORAGE MARRIOTT DOWNTOWN,84,2006,43,False
HOLIDAY STATIONSTORE SNACK #610,97,2015,38,False
PIPER'S RESTAURANT,95,2005,113,False
CENTER CAFE,92,2008,90,False
HOLIDAY STATION STORE #601,93,2004,42,False
ALASKA DINNER FACTORY INC,98,2015,16,False
H2OASIS SLOW RIVER,100,2003,57,False
BUCKAROO CLUB,94,2015,19,False
NEW ASIA RESTAURANT,94,2015,32,False
EDDIES SPORTS BAR-REST,92,2016,17,False
MCDONALD'S,100,2001,646,False
CARRS #1812 - DELI,95,2017,46,False
OUTBACK STEAKHOUSE REST.,100,2007,124,False
JACKIE'S PLACE,81,2016,95,False
HOLIDAY STATIONSTORE #625,90,2015,36,False
PIZZA MAN #1,89,2008,83,False
ROUND TABLE PIZZA,87,2018,14,False
AUNTIE ANNE'S PRETZEL,95,2017,27,False
COMFORT SUITES/KITCHEN,90,2017,37,False
CARRS #1813 - GROCERY,98,2002,29,False
HIDEAWAY BAR,98,2009,34,False
UAA - CREEKSIDE COMMONS,96,2000,63,False
ALASKA ZOO,99,2002,31,False
CARRS #1817 - DELI,90,2008,72,False
HEAVENLY CUP - NEW BLDG,86,2007,32,False
BIRCHWOOD ELEMENTARY SCHOOL,100,2006,37,False
SILVERTIP GRILL,73,2005,62,False
PANCHO'S VILLA LOUNGE,87,2004,27,False
DOUBLE MUSKY INN,91,2006,28,False
FRED MEYER - RETAIL FISH,100,2003,86,False
"ALASKA MINT, LLC",99,2009,15,False
UAA-CULINARY ARTS - LUCY CUDDY HALL,98,2001,34,False
UAA - CREEKSIDE COMMONS,91,2017,63,False
NORDSTROM ESPRESSO BAR,92,2006,34,False
SALVATION ARMY - SERENDIPITY,100,2002,26,False
CARRS #1802 - DELI,91,2000,56,False
NEW SAGAYA CITY MARKET - MEAT,100,2004,21,False
FRED MEYER  DELI #668,94,2005,52,False
ALASKA DINNER FACTORY INC,100,2017,16,False
ARIGATO,98,2001,79,False
WAL-MART  STORE #2071 DELI,96,2016,17,False
JEWEL LAKE TASTEE FREEZ,96,2016,65,False
CARRS #1807- RETAIL MEAT,99,2008,23,False
AMAZING GRACE LUTHERAN PRESCHOOL,100,2006,23,False
AFC SUSHI #11 @ FRED MEYER,100,2005,29,False
AMORE PIZZA,96,2003,45,False
KINLEY'S RESTAURANT & BAR - BAR,100,2018,2,False
DRAGON RESTAURANT,88,2009,191,False
RAY'S PLACE LLC,79,2006,109,False
WINKYS WINGS,94,2017,37,False
COSTCO WHOLESALE #63 - MEAT,92,2006,26,False
BERNIE'S BUNGALOW LOUNGE,80,2009,48,False
CHEPO'S,97,2016,83,False
YUKON CONCESSION - S,100,2009,22,True
HOLIDAY INN EXPRESS - POOL,100,2007,37,False
FAIRFIELD INN & SUITES,87,2017,28,False
WILLIWAW - KITCHEN,93,2016,7,False
CAPTAIN COOK - THE CAFE,86,2005,54,False
H2OASIS SLOW RIVER,100,2007,57,False
BENSON SECONDARY SCHOOL,100,2008,43,False
NAPOLI'S PIZZA,88,2016,77,False
SALVATION ARMY/CHUGIAK VIEW,100,2000,10,False
DARK HORSE COFFEE CO.,96,2004,37,False
LITTLE DIPPER INC DBA CARPENTIER'S LOUNGE BAR,95,2009,33,False
H2OASIS ACTIVITY POOL,100,2017,56,False
CRAZY HORSE SALOON RESTAURANT,93,2009,41,False
HOLIDAY STATIONSTORE #630,100,2005,31,False
ZACK'S FAMOUS FROZEN YOGURT,88,2007,29,False
49TH STATE BREWERY - BAR,96,2016,3,False
HOLIDAY STATION STORE #601,82,2016,42,False
FRED MEYER - BAKERY,97,2017,88,False
SATORI,100,2017,4,False
SAPPORE COFFEE BONIFACE,99,2018,30,False
CORDOVA CENTER,96,2017,26,False
SICILY'S PIZZA,100,2015,323,False
TESORO - HOLLYWOOD,96,2016,8,False
CARRS #1817 - BAKERY,97,2015,45,False
BRIGHT BEGINNINGS EARLY LEARNING,91,2006,134,False
AFC SUSHI @ PROV AK MEDICAL CENTER,93,2008,15,False
AKEELA HOUSE RECOVERY CENTER,93,2015,24,False
CENTRALIZED KITCHEN,89,2008,26,False
MCDONALD'S,98,2007,646,False
DON JOSE'S MEXICAN RESTAURANT,81,2006,140,False
LONG BRANCH SALOON,92,2017,91,False
HOMESTEAD LOUNGE  #2,100,2008,35,False
ANCHORAGE HOTEL - CONT BREAKFAST,98,2001,11,False
SUSHI & SUSHI,93,2016,37,False
PEKING WOK,77,2006,271,False
VIP DBA YOUNG BIN RESTAURANT,84,2018,115,False
FRED MEYER 00656 - BAKERY,100,2008,19,False
LOS ARCOS RESTAURANT,86,2018,79,False
WALGREENS #12679,84,2015,29,False
MOUNTAIN VIEW ELEM SCHOOL,100,2007,45,False
SUBWAY OF  ALASKA #21418,100,2016,45,False
PLAYER'S CHOICE BINGO,92,2016,36,False
THAI VILLAGE RESTAURANT,97,2008,85,False
ARBY'S,89,2007,128,False
MULDOON PIZZA,82,2007,63,False
L'AROMA SOUTHSIDE,100,2017,45,False
FRED MEYER - RETAIL MEAT,99,2017,77,False
GWENNIES RESTAURANT,85,2007,126,False
SUBWAY OF  ALASKA #21418,95,2004,45,False
NORDSTROM - CAFE EXPRESS,91,2007,38,False
OSO LOCO,95,2018,11,False
ROGERS PARK ELEMENTARY SCHOOL,100,2003,38,False
AIRPORT HEIGHTS SCHOOL,100,2016,37,False
RISE & SHINE BAKERY,100,2007,10,False
DIMOND CENTER CINEMAS,96,2009,40,False
EAGLE RIVER ELEMENTARY SCHOOL,100,2016,35,False
JINMI KOREANA RESTAURANT,91,2016,11,False
PHO SAIGON,95,2017,11,False
ANCHORAGE COMFORT INN - POOL,100,2007,40,False
ANCHORAGE RESCUE MISSION,95,2009,59,False
WENDY'S #1,95,2002,63,False
OUTBACK STEAKHOUSE REST.,91,2009,124,False
"ELDRIC'S, INC",97,2017,15,False
CARRS #2628 - BAKERY,100,2009,29,False
CHILI'S GRILL + BAR,83,2015,19,False
TESORO - SEWARD HWY - SNACK,96,2015,9,False
BURGER JIM #1,94,2004,101,False
CHILDREN'S WORLD,88,2008,58,False
DRAGON RESTAURANT,73,2004,191,False
KIDS' CORP - MULDOON,100,2017,51,False
ARBY'S - EAGLE RIVER,92,2015,74,False
LEROY'S FAMILY RESTAURANT LLC,89,2015,48,False
UNCLE JOE'S PIZZERIA #4,92,2017,40,False
UAA ALASKA AIRLINES BOREALIS BREW,100,2015,5,False
BASKIN ROBBINS,95,2016,75,False
LUIGI'S PIZZA,86,2008,117,False
CARRS #1809 - DELI,88,2005,50,False
HOLIDAY STATIONSTORE #625,90,2015,36,False
MOMMA O'S SEAFOOD,86,2015,26,False
SNOW CITY CAFE,95,2003,39,False
CAMP FIRE - CHINOOK,100,2008,30,False
BIRCHWOOD BEHAVIORAL HEALTH COTTAGE D,100,2016,9,False
MILLENIUM HOTEL - FLYING MACHINE,96,2015,123,False
DON JOSE'S MEXICAN REST/BAR,88,2016,30,False
RONNIE,87,2017,95,False
ROUND TABLE PIZZA,92,2017,14,False
ALASKA DENALI WINERY,100,2017,4,False
CARRS #1805 - GROCERY,98,2009,42,False
FAIRVIEW ELEMENTARY SCHOOL,100,2006,38,False
SOUTH ANCHORAGE JROTC STUDENT GOV'T,98,2009,15,False
ASIA GARDEN,99,2016,119,False
SNOW CITY CAFE,95,2007,39,False
HOLIDAY INN EXPRESS,94,2006,26,False
ROSETTA'S ITALIAN EATERY,93,2000,55,False
JAVA HUT,79,2016,48,False
EAGLE RIVER SNACK BAR,88,2008,56,True
ALASKA SUGAR RUSH,95,2015,18,False
LAHN PAD-THAI RESTAURANT,92,2015,102,False
CARRS #1813 - SALAD BAR,97,2005,52,False
HOLIDAY STATIONSTORE #624,99,2001,28,False
BRADLEY HOUSE,93,2015,54,False
EAGLE RIVER SNACK BAR,99,2000,56,False
JOY CHILD DEVELOPMENT CENTER,100,2015,38,False
CCS EARLY LEARNING CENTER,100,2005,43,False
HOLIDAY STATION STORE #629 SNACK,98,2004,27,False
CENTER CAFE,92,2007,90,False
DRAGON RESTAURANT,79,2004,191,False
"NEW CENTRAL MARKET PROCESSING, THE",97,2006,98,False
GALLO'S MEXICAN RESTAURANT,79,2018,274,False
CARL'S JR RESTAURANT,100,2004,254,False
H2OASIS INDOOR WATERPARK RESTAURANT,94,2017,95,False
FRED MEYER - STARBUCKS,95,2001,82,False
ORSO - BAR,91,2002,13,False
BROWN BEAR SALOON,99,2004,38,False
AK PACIFIC UNIVERSITY,100,2009,70,False
TEXAS ROADHOUSE OLD SEWARD - REST,82,2018,18,True
CROSTINI CAFE,85,2004,53,False
URBAN GREENS LLC,96,2008,7,False
PETROLEUM CLUB OF ANCH. - BAR,100,2004,22,False
LITTLE BEARS PLAYHOUSE,92,2009,32,False
SICILY'S PIZZA,97,2015,323,False
THAI DELIGHT RESTAURANT,90,2017,14,False
ROSETTA'S ITALIAN EATERY,87,2016,55,False
SALVATION ARMY/COOK INLET HOUSING,100,2007,17,False
JAVA THE HUT,81,2009,79,False
UAA ALASKA AIRLINES SEAWOLF GRILL -M,94,2015,8,False
LOS ARCOS RESTAURANT,94,2005,79,False
GOVERNMENT HILL ELEM SCHOOL,100,2002,36,False
ANCHORAGE MARRIOTT DOWNTOWN,84,2006,43,False
CARRS #1817 - ORIENT EXPRESS,89,2007,53,False
PEGGYS RESTAURANT,100,2015,86,False
CLUB PARIS,84,2002,50,False
HOLIDAY STATIONSTORE #614 SNACK,95,2016,57,False
CARRS #1802 - SALAD BAR,97,2003,29,False
GOVERNMENT HILL ELEM SCHOOL,97,2017,36,False
SICILY'S PIZZA,85,2016,323,False
FRED MEYER - DELI,89,2009,189,False
PANHANDLE BAR,93,2016,32,False
GALLO'S MEXICAN RESTAURANT,88,2002,274,False
ICHIBAN RESTAURANT,86,2017,125,False
SOUTHSIDE GRILL,82,2009,70,False
HOOD WINGS,100,2015,81,False
"ALASKA CLUB EAST - POOL, THE",100,2005,57,False
PAPA MURPHY'S,98,2017,110,False
PANCHO'S VILLA,94,2004,62,False
CROWNE PLAZA HOTEL/JUNO,92,2017,59,False
ROMANO'S,91,2009,54,False
DOMINO'S,89,2017,22,False
SUBWAY OF ALASKA #7526,92,2016,63,False
SWEET PINK PEPPER,90,2005,154,False
WILLIWAW ELEMENTARY SCHOOL,97,2002,38,False
HOLIDAY STATIONSTORE #606,100,2005,29,False
SAND LAKE ELEMENTARY SCHOOL,100,2015,19,False
CHESTER PARK CORP.,100,2015,60,False
FIORI D'ITALIA,98,2001,39,False
FRED MEYER - RETAIL STORE,95,2015,49,False
HIDEAWAY BAR,98,2016,34,False
MUFFIN MAN,86,2007,43,False
ALASKA CLUB FOR WOMEN - SPA,100,2009,43,False
GALLO'S MEXICAN RESTAURANT,83,2016,274,False
CARRS #520 - SALAD BAR,99,2005,32,False
HILAND MOUNTAIN CORRECTIONAL CTR,92,2016,51,False
WILLIAM TYSON ELEMENTARY,100,2009,38,False
DON JOSE'S MEXICAN REST/BAR,95,2002,30,False
TESORO - OLD SEWARD SNACK,95,2017,12,False
"MOOSE SHACK COFFEE, THE",96,2017,11,False
TIKAHTNU COMMONS STADIUM 16,94,2016,35,False
CARRS #1817 - SALAD BAR,95,2006,35,False
CHUGIAK HIGH SCHOOL,97,2017,42,False
HOLIDAY STATIONSTORE SNACKBAR #625,94,2001,36,False
FAIRVIEW ELEMENTARY SCHOOL,100,2004,38,False
CROSTINI CAFE,100,2002,53,False
"MOOSE SHACK COFFEE, THE",98,2016,11,False
JEEPNEY/ ADOBO GRILL,93,2018,15,False
SICILY'S PIZZA,88,2007,323,False
HOLIDAY STATIONSTORE SNACKBAR #625,100,2009,36,False
CHUCK E CHEESE PIZZA,86,2004,91,False
RABBIT CREEK ELEMENTARY SCHOOL,100,2015,37,False
PETROLEUM CLUB OF ANCHORAGE,95,2007,68,False
"BURGERS, WINGS & THINGS",92,2005,43,False
URSA MAJOR,100,2016,40,False
VILLA PIZZA,93,2004,68,False
BOYS & GIRLS CLUB OF ALASKA - C.D.C,92,2007,45,False
ANCH HILTON HEALTH CLUB - POOL,100,2008,31,False
PLAYER'S CHOICE BINGO,92,2016,36,False
PIPER'S LOUNGE,93,2003,27,False
ARIGATO,84,2007,79,False
MULDOON ELEMENTARY SCHOOL,100,2001,40,False
SUITE 100 BAR,100,2007,17,False
CARRS #1807 - ORIENT EXPRESS,96,2004,47,False
SOUTHSIDE BISTRO,100,2004,59,False
DRAGON RESTAURANT,85,2016,191,False
COLD STONE CREAMERY,92,2018,92,False
DAMI,77,2007,103,False
DOUBLE MUSKY INN,93,2017,28,False
NATURAL PANTRY INC - GLUTEN FREE KITCHEN,100,2017,8,False
SOUTHSIDE GRILL,85,2018,70,False
RED ROBIN BAR DIMOND,100,2001,19,False
SUBWAY OF ALASKA #14372,94,2007,62,False
SUBWAY OF ALASKA #14372,97,2006,62,False
CABELA'S,100,2015,16,False
BAYSHORE ELEMENTARY SCHOOL,100,2006,40,False
PEKING WOK,88,2015,271,False
THAI GARDEN,85,2018,62,False
SUBWAY OF ALASKA #3379,89,2005,55,False
COLD STONE CREAMERY,94,2006,92,False
CAMP FIRE - HUFFMAN,100,2004,28,False
FRED MEYER - RETAIL FISH,100,2015,86,False
KINLEY'S RESTAURANT & BAR INC,96,2004,71,False
HOLIDAY STATIONSTORE #631,93,2004,31,False
FRED MEYER 00656 - DELI,95,2017,52,False
PITA PIT,93,2017,15,False
RONNIE,86,2016,95,False
CHINA LIGHTS ORIENTAL CUISINE LLC,85,2007,178,False
ORSO,89,2009,39,False
GORSUCH BOY SCOUT CAMP,99,2002,34,False
CARRS #1805 - DELI,91,2006,86,False
CAMPOBELLO BISTRO,98,2001,60,False
PUFFIN HEIGHTS MONTESSORI,97,2017,7,False
JOY CHILD DEVELOPMENT CENTER,100,2007,38,False
GALLO'S LOUNGE,90,2000,32,False
WALGREENS #12679,84,2015,29,False
SHINES ASIAN FUSION BISTRO,83,2017,54,False
BREAD & BREW LLC,94,2017,10,False
PEANUT FARM SPORTS BAR & GRILL,87,2006,50,False
MIRROR LAKE MIDDLE SCHOOL,99,2008,47,False
CHESTER PARK CORP.,99,2000,60,False
BENIHANA RESTAURANT - BAR,96,2004,20,False
HOST COMMISSARY,85,2004,48,False
ANCHORAGE CORRECTIONAL FACILITY WEST,93,2008,58,False
HOLIDAY STATIONSTORE SNACKBAR #625,100,2006,36,False
NEW ASIA RESTAURANT,90,2016,32,False
SHINES ASIAN FUSION BISTRO,83,2017,54,False
CAMP FIRE - GLADYS WOOD,100,2015,32,False
ALASKA CLUB FOR WOMEN - SPA,100,2005,43,False
ANCHORAGE COMMUNITY YMCA EAGLE RVR,100,2015,18,False
SOUPER BOWL,97,2000,59,False
CROWNE PLAZA - SPA,100,2017,14,False
HIDEAWAY BAR,95,2006,34,False
MIKE'S QUALITY MEATS,88,2017,47,False
KING'S KIDS CHILD CARE,100,2015,29,False
ARBY'S,89,2007,128,False
CCS EARLY LEARNING CENTER,100,2002,43,False
KASUUN ELEMENTARY,100,2003,36,False
MT VIEW RED APPLE MKT - MEAT,98,2003,32,False
HUMPY'S SUB-ZERO,91,2009,38,False
CARL'S JR RESTAURANT,93,2000,254,False
CARRS #1802 - DELI,88,2007,56,False
GRANNY B'S CAFE,94,2006,61,False
KIDS' KITCHEN - Fairview,94,2006,27,False
"HILLCREST CHILDREN'S CTR., INC",92,2006,74,False
OCEANVIEW ELEMENTARY SCHOOL,100,2004,39,False
WEST HIGH SCHOOL,100,2015,36,False
SAMURAI SUSHI,84,2008,119,False
DING HOW RESTAURANT,89,2009,196,False
CAPTAIN COOK - FLETCHER'S,89,2007,31,False
ANCHORAGE COMFORT INN SNACKBAR,92,2006,41,False
88TH ST PIZZA,95,2006,43,False
FRED MEYER - BAKERY,100,2008,88,False
I.H.O.P.,95,2015,208,False
KING CAREER CENTER,98,2005,28,False
WONDER PARK SCHOOL,100,2001,37,False
"NAMASTE NORTH, LLC",100,2017,5,False
RABBIT CREEK ELEMENTARY SCHOOL,100,2009,37,False
TACO KING,85,2006,115,False
88TH ST PIZZA,91,2000,43,False
CENTRALIZED KITCHEN,97,2016,26,False
5TH AVENUE DELI,90,2009,70,False
ANCHORAGE MARRIOTT DOWNTOWN - BAR,100,2001,17,False
PANCHO'S VILLA,94,2004,62,False
VIP DBA YOUNG BIN RESTAURANT,97,2016,115,False
ANCH HILTON - HOOPER BAY,88,2008,76,False
FRED MEYER - RETAIL STORE,98,2001,49,False
CARL'S JR RESTAURANT,95,2001,254,False
CARRS #2628 - DELI,96,2003,48,False
PAPA MURPHY'S,79,2015,110,False
VIP DBA YOUNG BIN RESTAURANT,90,2004,115,False
HOLIDAY STATIONSTORE #628,96,2009,41,False
SICILY'S PIZZA,82,2008,323,False
STARBUCKS-TICKET COUNTER,95,2003,31,False
NEW SAGAYA'S MIDTOWN MARKET - FISH,99,2009,30,False
BIG BOY EXPRESS MARKET,100,2006,133,False
CHUGIAK ELEMENTARY SCHOOL,100,2006,41,False
CREDIT UNION 1 LEARNING CENTER,100,2017,26,False
UAA - STARBUCKS,98,2007,30,False
BIG BOY EXPRESS MARKET,94,2006,133,False
PIONEER CLUB,96,2005,27,False
HOMESTEAD ELEMENTARY SCHOOL,100,2003,38,False
PETROLEUM CLUB OF ANCHORAGE,98,2007,68,False
SOUTH CENTRAL EMPLOYEE FAMILY CENTE,91,2008,32,False
MEKONG RESTAURANT,82,2007,86,False
HOLIDAY STATION STORE #620,100,2009,23,False
FRED MEYER - BAKERY,100,2003,88,False
SOUTH ANCHORAGE AREA HIGH SCHOOL,100,2016,35,False
MOCHA MASTERS,100,2004,29,False
BOMBAY DELUXE,83,2018,120,False
GWENNIES RESTAURANT,86,2006,126,False
VILLAGE INN #2,91,2015,81,False
CARRS #520 - BAKERY,100,2015,46,False
NATURAL PANTRY INC - KITCHEN/BAKERY,100,2017,11,False
ARBY'S,92,2005,128,False
ANCHORAGE SENIOR CENTER,82,2016,95,False
ROGERS PARK ELEMENTARY SCHOOL,100,2003,38,False
BOYS & GIRLS CLUB -MULDOON,91,2008,49,False
ESPRESSO EXPRESS,91,2015,31,False
TACO KING BONIFACE,92,2016,28,False
PIPER'S RESTAURANT,88,2015,113,False
CAMP FIRE - ALPENGLOW,100,2002,36,False
SUSITNA ELEMENTARY SCHOOL,99,2017,41,False
SUBWAY OF ALASKA #7527,99,2008,53,False
DIMOND SKATE LAND,95,2009,20,False
FIREWEED CHEVRON TNI,98,2008,22,False
MOMMA O'S SEAFOOD,86,2015,26,False
XALOS,94,2016,18,False
OCEANVIEW ELEMENTARY SCHOOL,100,2003,39,False
FRED MEYER - RETAIL FISH,100,2008,86,False
FRED MEYER - STARBUCKS,92,2009,82,False
BURGER JIM #1,88,2009,101,False
ALASKA CLUB FOR WOMEN - SPA,100,2006,43,False
HUMPY'S SUB-ZERO,97,2007,38,False
ALASKA PASTA CO.,98,2016,4,False
